"","gene_id_go","gene_description","geneLink","GO"
"18891","Prps2","phosphoribosyl pyrophosphate synthetase 2","https://www.ncbi.nlm.nih.gov/gene/?term=24689","protein complex"
"18892","Prps2","phosphoribosyl pyrophosphate synthetase 2","https://www.ncbi.nlm.nih.gov/gene/?term=24689","ADP binding"
"18893","Prps2","phosphoribosyl pyrophosphate synthetase 2","https://www.ncbi.nlm.nih.gov/gene/?term=24689","extracellular vesicular exosome"
"18894","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","negative regulation of transcription from RNA polymerase II promoter"
"18895","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","endothelial cell morphogenesis"
"18896","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","sequence-specific DNA binding transcription factor activity"
"18897","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","nucleus"
"18898","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","nucleolus"
"18899","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","cytoplasm"
"18900","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","Golgi apparatus"
"18901","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","transcription DNA-templated"
"18902","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","heart development"
"18903","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","BMP signaling pathway"
"18904","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","protein destabilization"
"18905","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","collagen metabolic process"
"18906","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","negative regulation of apoptotic process"
"18907","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","negative regulation of DNA binding"
"18908","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","regulation of MAPK cascade"
"18909","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","negative regulation of sequence-specific DNA binding transcription factor activity"
"18910","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","negative regulation of osteoblast differentiation"
"18911","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","regulation of angiogenesis"
"18912","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","negative regulation of transcription DNA-templated"
"18913","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","response to antibiotic"
"18914","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","protein dimerization activity"
"18915","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","lung morphogenesis"
"18916","Id1","inhibitor of DNA binding 1 HLH protein","https://www.ncbi.nlm.nih.gov/gene/?term=25261","lung vasculature development"
"18917","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","kidney development"
"18918","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","endopeptidase activity"
"18919","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","metalloendopeptidase activity"
"18920","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","cytoplasm"
"18921","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","plasma membrane"
"18922","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","brush border"
"18923","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","proteolysis"
"18924","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","peptide metabolic process"
"18925","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","synaptic vesicle"
"18926","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","peptidase activity"
"18927","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","zinc ion binding"
"18928","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","membrane"
"18929","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","integral component of membrane"
"18930","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","sensory perception of pain"
"18931","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","axon"
"18932","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","dendrite"
"18933","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","peptide binding"
"18934","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","neuron projection terminus"
"18935","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","synapse"
"18936","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","creatinine metabolic process"
"18937","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","beta-amyloid metabolic process"
"18938","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","extracellular vesicular exosome"
"18939","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","cellular response to cytokine stimulus"
"18940","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","cellular response to UV-A"
"18941","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","cellular response to UV-B"
"18942","Mme","membrane metallo-endopeptidase","https://www.ncbi.nlm.nih.gov/gene/?term=24590","replicative senescence"
"18943","Iapp","islet amyloid polypeptide","https://www.ncbi.nlm.nih.gov/gene/?term=24476","hormone activity"
"18944","Iapp","islet amyloid polypeptide","https://www.ncbi.nlm.nih.gov/gene/?term=24476","extracellular space"
"18945","Iapp","islet amyloid polypeptide","https://www.ncbi.nlm.nih.gov/gene/?term=24476","glucose metabolic process"
"18946","Iapp","islet amyloid polypeptide","https://www.ncbi.nlm.nih.gov/gene/?term=24476","sensory perception of pain"
"18947","Iapp","islet amyloid polypeptide","https://www.ncbi.nlm.nih.gov/gene/?term=24476","secretory granule"
"18948","Iapp","islet amyloid polypeptide","https://www.ncbi.nlm.nih.gov/gene/?term=24476","eating behavior"
"18949","Iapp","islet amyloid polypeptide","https://www.ncbi.nlm.nih.gov/gene/?term=24476","identical protein binding"
"18950","Iapp","islet amyloid polypeptide","https://www.ncbi.nlm.nih.gov/gene/?term=24476","neuronal cell body"
"18951","Iapp","islet amyloid polypeptide","https://www.ncbi.nlm.nih.gov/gene/?term=24476","negative regulation of cell differentiation"
"18952","Iapp","islet amyloid polypeptide","https://www.ncbi.nlm.nih.gov/gene/?term=24476","negative regulation of bone resorption"
"18953","Cyct","cytochrome c testis","https://www.ncbi.nlm.nih.gov/gene/?term=25310","3'5'-cyclic-nucleotide phosphodiesterase activity"
"18954","Cyct","cytochrome c testis","https://www.ncbi.nlm.nih.gov/gene/?term=25310","iron ion binding"
"18955","Cyct","cytochrome c testis","https://www.ncbi.nlm.nih.gov/gene/?term=25310","mitochondrial intermembrane space"
"18956","Cyct","cytochrome c testis","https://www.ncbi.nlm.nih.gov/gene/?term=25310","apoptotic process"
"18957","Cyct","cytochrome c testis","https://www.ncbi.nlm.nih.gov/gene/?term=25310","signal transduction"
"18958","Cyct","cytochrome c testis","https://www.ncbi.nlm.nih.gov/gene/?term=25310","metabolic process"
"18959","Cyct","cytochrome c testis","https://www.ncbi.nlm.nih.gov/gene/?term=25310","electron carrier activity"
"18960","Cyct","cytochrome c testis","https://www.ncbi.nlm.nih.gov/gene/?term=25310","heme binding"
"18961","Cyct","cytochrome c testis","https://www.ncbi.nlm.nih.gov/gene/?term=25310","metal ion binding"
"18962","Cyct","cytochrome c testis","https://www.ncbi.nlm.nih.gov/gene/?term=25310","oxidation-reduction process"
"18963","Cyct","cytochrome c testis","https://www.ncbi.nlm.nih.gov/gene/?term=25310","respiratory chain"
"18964","Fuca1","alpha-L-fucosidase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24375","alpha-L-fucosidase activity"
"18965","Fuca1","alpha-L-fucosidase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24375","lysosome"
"18966","Fuca1","alpha-L-fucosidase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24375","fucose metabolic process"
"18967","Fuca1","alpha-L-fucosidase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24375","biological_process"
"18968","Fuca1","alpha-L-fucosidase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24375","fucosidase activity"
"18969","Fuca1","alpha-L-fucosidase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24375","glycoside catabolic process"
"18970","Fuca1","alpha-L-fucosidase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24375","carbohydrate binding"
"18971","Fuca1","alpha-L-fucosidase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24375","fucose binding"
"18972","Fuca1","alpha-L-fucosidase 1","https://www.ncbi.nlm.nih.gov/gene/?term=24375","extracellular vesicular exosome"
"18973","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","cystathionine beta-lyase activity"
"18974","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","cystathionine gamma-lyase activity"
"18975","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","calmodulin binding"
"18976","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","cellular_component"
"18977","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","nucleus"
"18978","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","cytoplasm"
"18979","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","glutathione metabolic process"
"18980","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","negative regulation of cell proliferation"
"18981","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine"
"18982","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","cysteine biosynthetic process"
"18983","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","transsulfuration"
"18984","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","pyridoxal phosphate binding"
"18985","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","negative regulation of cell growth"
"18986","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","negative regulation of apoptotic process"
"18987","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"18988","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","protein sulfhydration"
"18989","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","L-cystine L-cysteine-lyase (deaminating)"
"18990","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","homocysteine metabolic process"
"18991","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","positive regulation of NF-kappaB transcription factor activity"
"18992","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","protein homotetramerization"
"18993","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","extracellular vesicular exosome"
"18994","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","hydrogen sulfide biosynthetic process"
"18995","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","L-cysteine desulfhydrase activity"
"18996","Cth","cystathionine gamma-lyase","https://www.ncbi.nlm.nih.gov/gene/?term=24962","negative regulation of apoptotic signaling pathway"
"18997","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","retina homeostasis"
"18998","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","positive regulation of T cell mediated cytotoxicity"
"18999","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","response to molecule of bacterial origin"
"19000","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","antigen processing and presentation of peptide antigen via MHC class I"
"19001","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","antigen processing and presentation of exogenous protein antigen via MHC class Ib TAP-dependent"
"19002","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","molecular_function"
"19003","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","extracellular space"
"19004","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","cytoplasm"
"19005","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","Golgi apparatus"
"19006","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","plasma membrane"
"19007","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","external side of plasma membrane"
"19008","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","membrane"
"19009","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","T cell differentiation in thymus"
"19010","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","protein refolding"
"19011","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","response to drug"
"19012","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","MHC class I protein complex"
"19013","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","identical protein binding"
"19014","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","response to cadmium ion"
"19015","B2m","beta-2 microglobulin","https://www.ncbi.nlm.nih.gov/gene/?term=24223","extracellular vesicular exosome"
"19016","F9","coagulation factor IX","https://www.ncbi.nlm.nih.gov/gene/?term=24946","serine-type endopeptidase activity"
"19017","F9","coagulation factor IX","https://www.ncbi.nlm.nih.gov/gene/?term=24946","calcium ion binding"
"19018","F9","coagulation factor IX","https://www.ncbi.nlm.nih.gov/gene/?term=24946","extracellular region"
"19019","F9","coagulation factor IX","https://www.ncbi.nlm.nih.gov/gene/?term=24946","proteolysis"
"19020","F9","coagulation factor IX","https://www.ncbi.nlm.nih.gov/gene/?term=24946","blood coagulation"
"19021","F9","coagulation factor IX","https://www.ncbi.nlm.nih.gov/gene/?term=24946","peptidase activity"
"19022","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","regulation of cell growth"
"19023","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","osteoblast differentiation"
"19024","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","fibronectin binding"
"19025","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","insulin-like growth factor binding"
"19026","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","extracellular region"
"19027","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","glucose metabolic process"
"19028","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","regulation of glucose metabolic process"
"19029","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","negative regulation of smooth muscle cell migration"
"19030","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","negative regulation of translation"
"19031","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","negative regulation of cell migration"
"19032","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","hair follicle morphogenesis"
"19033","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","insulin-like growth factor I binding"
"19034","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","intracellular signal transduction"
"19035","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","regulation of growth"
"19036","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","glucose homeostasis"
"19037","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","positive regulation of insulin-like growth factor receptor signaling pathway"
"19038","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","negative regulation of insulin-like growth factor receptor signaling pathway"
"19039","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","type B pancreatic cell proliferation"
"19040","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","negative regulation of osteoblast differentiation"
"19041","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","skeletal muscle tissue growth"
"19042","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","negative regulation of smooth muscle cell proliferation"
"19043","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","striated muscle cell differentiation"
"19044","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","positive regulation of protein kinase B signaling"
"19045","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","mammary gland involution"
"19046","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","cellular response to cAMP"
"19047","Igfbp5","insulin-like growth factor binding protein 5","https://www.ncbi.nlm.nih.gov/gene/?term=25285","cellular response to organic cyclic compound"
"19048","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","plasma membrane"
"19049","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","tachykinin receptor signaling pathway"
"19050","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","positive regulation of acetylcholine secretion neurotransmission"
"19051","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","intestine smooth muscle contraction"
"19052","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","membrane"
"19053","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","integral component of membrane"
"19054","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","substance K receptor activity"
"19055","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","negative regulation of luteinizing hormone secretion"
"19056","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","operant conditioning"
"19057","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","positive regulation of vascular permeability"
"19058","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","positive regulation of ion transport"
"19059","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","response to electrical stimulus"
"19060","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","prolactin secretion"
"19061","Tacr2","tachykinin receptor 2","https://www.ncbi.nlm.nih.gov/gene/?term=25007","positive regulation of uterine smooth muscle contraction"
"19062","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","aromatic-L-amino-acid decarboxylase activity"
"19063","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","protein binding"
"19064","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","intracellular"
"19065","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","cytoplasm"
"19066","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","cellular amino acid metabolic process"
"19067","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","circadian rhythm"
"19068","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","synaptic vesicle"
"19069","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","response to toxic substance"
"19070","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","multicellular organismal aging"
"19071","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","synaptic vesicle amine transport"
"19072","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","amino acid binding"
"19073","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","carboxy-lyase activity"
"19074","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","protein domain specific binding"
"19075","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","pyridoxal phosphate binding"
"19076","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","axon"
"19077","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","isoquinoline alkaloid metabolic process"
"19078","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","cellular response to drug"
"19079","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","dopamine biosynthetic process"
"19080","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","dopamine metabolic process"
"19081","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","catecholamine biosynthetic process"
"19082","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","serotonin biosynthetic process"
"19083","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","neuronal cell body"
"19084","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","response to pyrethroid"
"19085","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","phytoalexin metabolic process"
"19086","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","extracellular vesicular exosome"
"19087","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","cellular response to alkaloid"
"19088","Ddc","dopa decarboxylase","https://www.ncbi.nlm.nih.gov/gene/?term=24311","cellular response to growth factor stimulus"
"19089","Pdlim4","PDZ and LIM domain 4","https://www.ncbi.nlm.nih.gov/gene/?term=24915","zinc ion binding"
"19090","Pdlim4","PDZ and LIM domain 4","https://www.ncbi.nlm.nih.gov/gene/?term=24915","actin cytoskeleton organization"
"19091","Pdlim4","PDZ and LIM domain 4","https://www.ncbi.nlm.nih.gov/gene/?term=24915","actinin binding"
"19092","Apeh","acylaminoacyl-peptide hydrolase","https://www.ncbi.nlm.nih.gov/gene/?term=24206","serine-type endopeptidase activity"
"19093","Apeh","acylaminoacyl-peptide hydrolase","https://www.ncbi.nlm.nih.gov/gene/?term=24206","cytoplasm"
"19094","Apeh","acylaminoacyl-peptide hydrolase","https://www.ncbi.nlm.nih.gov/gene/?term=24206","proteolysis"
"19095","Apeh","acylaminoacyl-peptide hydrolase","https://www.ncbi.nlm.nih.gov/gene/?term=24206","omega peptidase activity"
"19096","Apeh","acylaminoacyl-peptide hydrolase","https://www.ncbi.nlm.nih.gov/gene/?term=24206","nuclear membrane"
"19097","Apeh","acylaminoacyl-peptide hydrolase","https://www.ncbi.nlm.nih.gov/gene/?term=24206","poly(A) RNA binding"
"19098","Apeh","acylaminoacyl-peptide hydrolase","https://www.ncbi.nlm.nih.gov/gene/?term=24206","beta-amyloid metabolic process"
"19099","Apeh","acylaminoacyl-peptide hydrolase","https://www.ncbi.nlm.nih.gov/gene/?term=24206","extracellular vesicular exosome"
"19100","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","mitotic cytokinesis"
"19101","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","kinetochore"
"19102","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","kidney development"
"19103","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","hair follicle development"
"19104","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","protease binding"
"19105","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","protein binding"
"19106","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","nucleus"
"19107","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","cytoplasm"
"19108","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","centrosome"
"19109","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","microtubule"
"19110","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","cytoplasmic microtubule"
"19111","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","plasma membrane"
"19112","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","cell-cell adherens junction"
"19113","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","tight junction"
"19114","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","cell cortex"
"19115","Apc","APC WNT signaling pathway regulator","https://www.ncbi.nlm.nih.gov/gene/?term=24205","protein complex assembly"
